Date,BX_Price,BX_Vol,BX_MACD,BX_RSI,BX_CCI,BX_ADX,GP_Price,GP_Vol,GP_MACD,GP_RSI,GP_CCI,GP_ADX,SQ_Price,SQ_Vol,SQ_MACD,SQ_RSI,SQ_CCI,SQ_ADX
2010-01-03,55.3,12900000.0,0.0,0.0,16.36809353196281,34.556882497398675,189.3,962200.0,0.0,100.0,151.7605758661041,79.10703595630518,52.78,3680000.0,0.0,100.0,118.20375288583354,85.16641815151786
2010-01-04,54.21,11580000.0,-0.08695156695156925,0.0,16.36809353196281,34.556882497398675,197.9,2750000.0,0.6860398860399073,100.0,151.7605758661041,79.10703595630518,54.43,5210000.0,0.1316239316239276,100.0,118.20375288583354,85.16641815151786
2010-01-05,54.59,11650000.0,-0.12377172263212799,27.296049256028937,16.36809353196281,34.556882497398675,196.5,2060000.0,1.1040364932102875,98.76325088339222,151.7605758661041,79.10703595630518,55.16,3680000.0,0.29148172498599223,100.0,118.20375288583354,85.16641815151786
2010-01-06,54.75,10410000.0,-0.1384453862265076,35.30362097425635,16.36809353196281,34.556882497398675,196.4,1440000.0,1.4109678920678732,98.6693822131704,151.7605758661041,79.10703595630518,55.51,2930000.0,0.4413249337456051,100.0,118.20375288583354,85.16641815151786
2010-01-07,55.63,16430000.0,-0.07816469090897016,60.84617761653061,16.36809353196281,34.556882497398675,193.8,1260000.0,1.4279543966763413,96.11162544636953,151.7605758661041,79.10703595630518,54.75,2330000.0,0.49306733452597484,96.2394094539873,118.20375288583354,85.16641815151786
2010-01-10,56.39,17540000.0,0.030581320418541225,71.3619900265752,16.36809353196281,34.556882497398675,192.3,1610000.0,1.3053318074473168,94.58821662845264,151.7605758661041,79.10703595630518,55.17,2370000.0,0.5614915250573134,96.32173218666685,118.20375288583354,85.16641815151786
2010-01-11,55.68,11550000.0,0.05879450512906459,56.181344707639354,16.36809353196281,34.556882497398675,196.8,1780000.0,1.5533587611004123,94.85184843483079,151.7605758661041,79.10703595630518,55.28,1990000.0,0.6174763862991597,96.34430376394006,118.20375288583354,85.16641815151786
2010-01-12,55.78,10120000.0,0.08820603725122567,57.551017718595055,16.36809353196281,34.556882497398675,206.0,5310000.0,2.4638829126963913,95.35052744310418,151.7605758661041,79.10703595630518,55.81,4810000.0,0.6965816036675747,96.45711276628599,118.20375288583354,85.16641815151786
2010-01-13,54.92,16010000.000000002,0.04164007481416121,44.63066557464846,16.36809353196281,34.556882497398675,201.2,2950000.0,2.766272115084149,90.42883155125342,151.7605758661041,79.10703595630518,55.24,3740000.0,0.705150288458583,93.12867271195576,118.20375288583354,85.16641815151786
2010-01-14,55.35,9130000.0,0.03898423444534416,50.602171753334964,16.36809353196281,34.556882497398675,211.7,3510000.0,3.809269101398428,91.46648509192055,151.7605758661041,79.10703595630518,55.71,2029999.9999999998,0.7413206222582716,93.33296268586551,118.20375288583354,85.16641815151786
2010-01-17,55.33,8510000.0,0.034863741456163666,50.33028366290654,16.36809353196281,34.556882497398675,211.0,3130000.0,4.527181052483428,90.76004467543036,151.7605758661041,79.10703595630518,57.99,5100000.0,0.9430914464915503,94.22927340333321,118.20375288583354,85.16641815151786
2010-01-18,54.95,7700000.0,0.0009247370748255435,45.34501195569606,16.36809353196281,34.556882497398675,219.5,3350000.0,5.716118552023147,91.60766600401249,151.7605758661041,79.10703595630518,58.7,3790000.0,1.1470646968567522,94.4782237268632,118.20375288583354,85.16641815151786
2010-01-19,55.44,8990000.0,0.013412129800840944,51.953717639064415,16.36809353196281,34.556882497398675,224.4,3610000.0,6.973364529702167,92.05985725233644,151.7605758661041,79.10703595630518,58.19,2520000.0,1.2531170759536252,91.42714193264818,118.20375288583354,85.16641815151786
2010-01-20,55.16,6440000.0,0.0007066724801845226,48.35556406364545,16.36809353196281,34.556882497398675,226.9,2600000.0,8.078347964867163,92.28816759617047,151.7605758661041,79.10703595630518,57.97,2220000.0,1.304376152728068,90.0757932750831,118.20375288583354,85.16641815151786
2010-01-21,55.07,10560000.0,-0.016435286075648037,47.22345062551083,-52.6529782476125,34.556882497398675,244.4,5070000.0,10.248026178003641,93.6619960495047,181.38390669410953,79.10703595630518,58.04,2029999.9999999998,1.335255758147035,90.12580295821944,91.6964924838939,85.16641815151786
2010-01-24,54.9,12010000.0,-0.043239552339329634,45.07667591977976,-82.33532934131692,34.556882497398675,252.6,4000000.0,12.485260946950973,94.18475715391233,176.4879343392146,79.10703595630518,58.18,2270000.0,1.355400682527737,90.23182264477636,80.4012113302881,85.16641815151786
